Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140103/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.33
Liftedindex,0.78
LIFTcomputedusingvirtualtemperature,0.43
SWEATindex,127.79
Kindex,30.70
Crosstotalsindex,12.30
Verticaltotalsindex,28.30
Totalstotalsindex,40.60
ConvectiveAvailablePotentialEnergy,75.27
CAPEusingvirtualtemperature,124.97
ConvectiveInhibition,-501.74
CINSusingvirtualtemperature,-418.49
EquilibrumLevel,373.84
EquilibrumLevelusingvirtualtemperature,372.11
LevelofFreeConvection,659.39
LFCTusingvirtualtemperature,667.37
BulkRichardsonNumber,3.26
BulkRichardsonNumberusingCAPV,5.42
Temp[K]oftheLiftedCondensationLevel,290.80
Pres[hPa]oftheLiftedCondensationLevel,892.51
Meanmixedlayerpotentialtemperature,300.42
Meanmixedlayermixingratio,14.47
1000hPato500hPathickness,5790.00
Precipitablewater[mm]forentiresounding,39.94
