Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140119/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.63
Liftedindex,0.36
LIFTcomputedusingvirtualtemperature,-0.14
SWEATindex,146.39
Kindex,1.20
Crosstotalsindex,20.20
Verticaltotalsindex,23.50
Totalstotalsindex,43.70
ConvectiveAvailablePotentialEnergy,3.82
CAPEusingvirtualtemperature,12.67
ConvectiveInhibition,-18.71
CINSusingvirtualtemperature,-11.88
EquilibrumLevel,449.43
EquilibrumLevelusingvirtualtemperature,444.16
LevelofFreeConvection,832.45
LFCTusingvirtualtemperature,841.46
BulkRichardsonNumber,0.50
BulkRichardsonNumberusingCAPV,1.67
Temp[K]oftheLiftedCondensationLevel,287.09
Pres[hPa]oftheLiftedCondensationLevel,882.93
Meanmixedlayerpotentialtemperature,297.50
Meanmixedlayermixingratio,11.48
1000hPato500hPathickness,5706.00
Precipitablewater[mm]forentiresounding,25.39
