Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160319/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.56
Liftedindex,-1.05
LIFTcomputedusingvirtualtemperature,-1.85
SWEATindex,191.81
Kindex,31.50
Crosstotalsindex,19.10
Verticaltotalsindex,26.10
Totalstotalsindex,45.20
ConvectiveAvailablePotentialEnergy,436.03
CAPEusingvirtualtemperature,589.02
ConvectiveInhibition,-170.07
CINSusingvirtualtemperature,-141.61
EquilibrumLevel,276.88
EquilibrumLevelusingvirtualtemperature,276.53
LevelofFreeConvection,734.32
LFCTusingvirtualtemperature,749.80
BulkRichardsonNumber,34.63
BulkRichardsonNumberusingCAPV,46.79
Temp[K]oftheLiftedCondensationLevel,292.07
Pres[hPa]oftheLiftedCondensationLevel,923.33
Meanmixedlayerpotentialtemperature,298.82
Meanmixedlayermixingratio,15.16
1000hPato500hPathickness,5761.00
Precipitablewater[mm]forentiresounding,37.87
