Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160609/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.15
Liftedindex,16.52
LIFTcomputedusingvirtualtemperature,16.42
SWEATindex,166.20
Kindex,15.70
Crosstotalsindex,13.10
Verticaltotalsindex,24.10
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.03
Pres[hPa]oftheLiftedCondensationLevel,791.30
Meanmixedlayerpotentialtemperature,294.07
Meanmixedlayermixingratio,5.63
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,23.02
