Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140425/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.72
Liftedindex,-1.60
LIFTcomputedusingvirtualtemperature,-2.05
SWEATindex,53.20
Kindex,14.90
Crosstotalsindex,14.30
Verticaltotalsindex,27.30
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,400.84
CAPEusingvirtualtemperature,530.12
ConvectiveInhibition,-90.58
CINSusingvirtualtemperature,-50.19
EquilibrumLevel,272.55
EquilibrumLevelusingvirtualtemperature,272.28
LevelofFreeConvection,762.65
LFCTusingvirtualtemperature,821.34
BulkRichardsonNumber,250.17
BulkRichardsonNumberusingCAPV,330.86
Temp[K]oftheLiftedCondensationLevel,288.17
Pres[hPa]oftheLiftedCondensationLevel,925.82
Meanmixedlayerpotentialtemperature,294.60
Meanmixedlayermixingratio,11.74
1000hPato500hPathickness,5628.00
Precipitablewater[mm]forentiresounding,22.34
