Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130805/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.85
Liftedindex,6.49
LIFTcomputedusingvirtualtemperature,6.37
SWEATindex,46.00
Kindex,-8.10
Crosstotalsindex,14.50
Verticaltotalsindex,27.50
Totalstotalsindex,42.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.82
Pres[hPa]oftheLiftedCondensationLevel,808.82
Meanmixedlayerpotentialtemperature,289.89
Meanmixedlayermixingratio,4.68
1000hPato500hPathickness,5524.00
Precipitablewater[mm]forentiresounding,10.22
