Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120824/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-2.69
Liftedindex,-4.00
LIFTcomputedusingvirtualtemperature,-4.46
SWEATindex,314.20
Kindex,30.10
Crosstotalsindex,26.10
Verticaltotalsindex,28.50
Totalstotalsindex,54.60
ConvectiveAvailablePotentialEnergy,510.15
CAPEusingvirtualtemperature,578.26
ConvectiveInhibition,-91.16
CINSusingvirtualtemperature,-4.58
EquilibrumLevel,349.64
EquilibrumLevelusingvirtualtemperature,349.36
LevelofFreeConvection,712.62
LFCTusingvirtualtemperature,917.61
BulkRichardsonNumber,9.95
BulkRichardsonNumberusingCAPV,11.28
Temp[K]oftheLiftedCondensationLevel,289.21
Pres[hPa]oftheLiftedCondensationLevel,956.74
Meanmixedlayerpotentialtemperature,292.90
Meanmixedlayermixingratio,12.15
1000hPato500hPathickness,5608.00
Precipitablewater[mm]forentiresounding,32.19
