Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110206/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.33
Liftedindex,-2.17
LIFTcomputedusingvirtualtemperature,-2.92
SWEATindex,246.82
Kindex,30.00
Crosstotalsindex,20.40
Verticaltotalsindex,22.10
Totalstotalsindex,42.50
ConvectiveAvailablePotentialEnergy,1249.21
CAPEusingvirtualtemperature,1445.70
ConvectiveInhibition,-17.27
CINSusingvirtualtemperature,-8.43
EquilibrumLevel,183.70
EquilibrumLevelusingvirtualtemperature,183.57
LevelofFreeConvection,895.69
LFCTusingvirtualtemperature,909.22
BulkRichardsonNumber,132.28
BulkRichardsonNumberusingCAPV,153.08
Temp[K]oftheLiftedCondensationLevel,295.71
Pres[hPa]oftheLiftedCondensationLevel,964.40
Meanmixedlayerpotentialtemperature,298.80
Meanmixedlayermixingratio,18.26
1000hPato500hPathickness,5787.00
Precipitablewater[mm]forentiresounding,53.87
