Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160202/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.17
Liftedindex,-4.87
LIFTcomputedusingvirtualtemperature,-5.95
SWEATindex,113.40
Kindex,2.90
Crosstotalsindex,8.70
Verticaltotalsindex,29.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,1589.02
CAPEusingvirtualtemperature,1876.81
ConvectiveInhibition,-202.43
CINSusingvirtualtemperature,-121.08
EquilibrumLevel,193.96
EquilibrumLevelusingvirtualtemperature,193.35
LevelofFreeConvection,761.85
LFCTusingvirtualtemperature,793.26
BulkRichardsonNumber,17.34
BulkRichardsonNumberusingCAPV,20.48
Temp[K]oftheLiftedCondensationLevel,293.26
Pres[hPa]oftheLiftedCondensationLevel,887.78
Meanmixedlayerpotentialtemperature,303.41
Meanmixedlayermixingratio,17.03
1000hPato500hPathickness,5788.00
Precipitablewater[mm]forentiresounding,28.45
