Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100827/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.48
Liftedindex,8.96
LIFTcomputedusingvirtualtemperature,8.85
SWEATindex,89.98
Kindex,-23.30
Crosstotalsindex,16.10
Verticaltotalsindex,21.10
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.64
Pres[hPa]oftheLiftedCondensationLevel,833.10
Meanmixedlayerpotentialtemperature,288.31
Meanmixedlayermixingratio,4.79
1000hPato500hPathickness,5542.00
Precipitablewater[mm]forentiresounding,8.83
