Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150623/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.58
Liftedindex,7.40
LIFTcomputedusingvirtualtemperature,7.37
SWEATindex,118.21
Kindex,-16.60
Crosstotalsindex,18.80
Verticaltotalsindex,19.30
Totalstotalsindex,38.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.47
Pres[hPa]oftheLiftedCondensationLevel,975.10
Meanmixedlayerpotentialtemperature,287.55
Meanmixedlayermixingratio,9.31
1000hPato500hPathickness,5589.00
Precipitablewater[mm]forentiresounding,21.32
