Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160817/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.72
Liftedindex,6.66
LIFTcomputedusingvirtualtemperature,6.49
SWEATindex,67.40
Kindex,-3.70
Crosstotalsindex,19.70
Verticaltotalsindex,22.10
Totalstotalsindex,41.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.69
Pres[hPa]oftheLiftedCondensationLevel,911.72
Meanmixedlayerpotentialtemperature,288.22
Meanmixedlayermixingratio,7.21
1000hPato500hPathickness,5533.00
Precipitablewater[mm]forentiresounding,19.91
