Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110307/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.31
Liftedindex,7.26
LIFTcomputedusingvirtualtemperature,6.90
SWEATindex,161.02
Kindex,-24.80
Crosstotalsindex,13.80
Verticaltotalsindex,16.70
Totalstotalsindex,30.50
ConvectiveAvailablePotentialEnergy,36.81
CAPEusingvirtualtemperature,49.00
ConvectiveInhibition,-12.06
CINSusingvirtualtemperature,-7.18
EquilibrumLevel,745.50
EquilibrumLevelusingvirtualtemperature,743.60
LevelofFreeConvection,864.43
LFCTusingvirtualtemperature,875.90
BulkRichardsonNumber,14.47
BulkRichardsonNumberusingCAPV,19.26
Temp[K]oftheLiftedCondensationLevel,286.04
Pres[hPa]oftheLiftedCondensationLevel,897.57
Meanmixedlayerpotentialtemperature,295.02
Meanmixedlayermixingratio,10.53
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,26.66
