Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120808/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.79
Liftedindex,17.78
LIFTcomputedusingvirtualtemperature,17.71
SWEATindex,63.99
Kindex,-34.50
Crosstotalsindex,-3.90
Verticaltotalsindex,20.10
Totalstotalsindex,16.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,269.50
Pres[hPa]oftheLiftedCondensationLevel,801.12
Meanmixedlayerpotentialtemperature,287.14
Meanmixedlayermixingratio,3.75
1000hPato500hPathickness,5557.00
Precipitablewater[mm]forentiresounding,6.59
