Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100616/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.08
Liftedindex,6.77
LIFTcomputedusingvirtualtemperature,6.63
SWEATindex,136.81
Kindex,24.60
Crosstotalsindex,22.40
Verticaltotalsindex,22.90
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.91
Pres[hPa]oftheLiftedCondensationLevel,897.03
Meanmixedlayerpotentialtemperature,288.75
Meanmixedlayermixingratio,6.94
1000hPato500hPathickness,5541.00
Precipitablewater[mm]forentiresounding,21.77
