Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151120/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.45
Liftedindex,7.26
LIFTcomputedusingvirtualtemperature,6.90
SWEATindex,27.99
Kindex,1.50
Crosstotalsindex,-3.50
Verticaltotalsindex,26.50
Totalstotalsindex,23.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.87
Pres[hPa]oftheLiftedCondensationLevel,839.84
Meanmixedlayerpotentialtemperature,298.41
Meanmixedlayermixingratio,10.22
1000hPato500hPathickness,5775.00
Precipitablewater[mm]forentiresounding,22.67
