Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100805/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.34
Liftedindex,11.76
LIFTcomputedusingvirtualtemperature,11.81
SWEATindex,71.99
Kindex,-22.30
Crosstotalsindex,11.30
Verticaltotalsindex,20.30
Totalstotalsindex,31.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.20
Pres[hPa]oftheLiftedCondensationLevel,856.37
Meanmixedlayerpotentialtemperature,288.74
Meanmixedlayermixingratio,5.63
1000hPato500hPathickness,5570.00
Precipitablewater[mm]forentiresounding,13.62
