Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150307/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.55
Liftedindex,3.01
LIFTcomputedusingvirtualtemperature,2.42
SWEATindex,100.60
Kindex,-3.50
Crosstotalsindex,12.70
Verticaltotalsindex,20.70
Totalstotalsindex,33.40
ConvectiveAvailablePotentialEnergy,37.12
CAPEusingvirtualtemperature,71.21
ConvectiveInhibition,-22.14
CINSusingvirtualtemperature,-8.11
EquilibrumLevel,743.54
EquilibrumLevelusingvirtualtemperature,727.88
LevelofFreeConvection,824.47
LFCTusingvirtualtemperature,842.51
BulkRichardsonNumber,174.78
BulkRichardsonNumberusingCAPV,335.33
Temp[K]oftheLiftedCondensationLevel,289.10
Pres[hPa]oftheLiftedCondensationLevel,900.94
Meanmixedlayerpotentialtemperature,297.86
Meanmixedlayermixingratio,12.84
1000hPato500hPathickness,5724.00
Precipitablewater[mm]forentiresounding,27.15
