Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140720/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.50
Liftedindex,13.03
LIFTcomputedusingvirtualtemperature,12.94
SWEATindex,54.99
Kindex,-27.10
Crosstotalsindex,11.30
Verticaltotalsindex,22.30
Totalstotalsindex,33.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.18
Pres[hPa]oftheLiftedCondensationLevel,835.69
Meanmixedlayerpotentialtemperature,286.51
Meanmixedlayermixingratio,4.30
1000hPato500hPathickness,5534.00
Precipitablewater[mm]forentiresounding,9.99
