Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100107/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.61
Liftedindex,-2.73
LIFTcomputedusingvirtualtemperature,-3.31
SWEATindex,75.38
Kindex,25.50
Crosstotalsindex,12.70
Verticaltotalsindex,23.70
Totalstotalsindex,36.40
ConvectiveAvailablePotentialEnergy,586.00
CAPEusingvirtualtemperature,751.86
ConvectiveInhibition,-5.48
CINSusingvirtualtemperature,-1.55
EquilibrumLevel,364.82
EquilibrumLevelusingvirtualtemperature,364.00
LevelofFreeConvection,910.56
LFCTusingvirtualtemperature,931.86
BulkRichardsonNumber,166.30
BulkRichardsonNumberusingCAPV,213.38
Temp[K]oftheLiftedCondensationLevel,292.91
Pres[hPa]oftheLiftedCondensationLevel,946.90
Meanmixedlayerpotentialtemperature,297.52
Meanmixedlayermixingratio,15.58
1000hPato500hPathickness,5709.00
Precipitablewater[mm]forentiresounding,41.02
