Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160112/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.92
Liftedindex,2.20
LIFTcomputedusingvirtualtemperature,1.82
SWEATindex,34.98
Kindex,11.70
Crosstotalsindex,7.30
Verticaltotalsindex,28.30
Totalstotalsindex,35.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.17
Pres[hPa]oftheLiftedCondensationLevel,896.54
Meanmixedlayerpotentialtemperature,297.31
Meanmixedlayermixingratio,12.13
1000hPato500hPathickness,5745.00
Precipitablewater[mm]forentiresounding,29.30
