Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140223/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.65
Liftedindex,9.02
LIFTcomputedusingvirtualtemperature,8.68
SWEATindex,320.91
Kindex,-8.70
Crosstotalsindex,13.10
Verticaltotalsindex,15.90
Totalstotalsindex,29.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.08
Pres[hPa]oftheLiftedCondensationLevel,857.13
Meanmixedlayerpotentialtemperature,296.88
Meanmixedlayermixingratio,9.67
1000hPato500hPathickness,5717.00
Precipitablewater[mm]forentiresounding,31.83
