Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161130/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.90
Liftedindex,0.38
LIFTcomputedusingvirtualtemperature,-0.02
SWEATindex,61.41
Kindex,21.90
Crosstotalsindex,13.70
Verticaltotalsindex,28.70
Totalstotalsindex,42.40
ConvectiveAvailablePotentialEnergy,324.94
CAPEusingvirtualtemperature,391.94
ConvectiveInhibition,-238.12
CINSusingvirtualtemperature,-184.31
EquilibrumLevel,274.71
EquilibrumLevelusingvirtualtemperature,274.21
LevelofFreeConvection,688.59
LFCTusingvirtualtemperature,706.30
BulkRichardsonNumber,7.11
BulkRichardsonNumberusingCAPV,8.57
Temp[K]oftheLiftedCondensationLevel,285.17
Pres[hPa]oftheLiftedCondensationLevel,868.89
Meanmixedlayerpotentialtemperature,296.86
Meanmixedlayermixingratio,10.27
1000hPato500hPathickness,5648.00
Precipitablewater[mm]forentiresounding,24.44
