Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110706/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.94
Liftedindex,19.43
LIFTcomputedusingvirtualtemperature,19.53
SWEATindex,131.97
Kindex,-52.10
Crosstotalsindex,-24.50
Verticaltotalsindex,23.50
Totalstotalsindex,-1.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,268.31
Pres[hPa]oftheLiftedCondensationLevel,783.40
Meanmixedlayerpotentialtemperature,287.71
Meanmixedlayermixingratio,3.43
1000hPato500hPathickness,5620.00
Precipitablewater[mm]forentiresounding,8.14
