Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140609/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.79
Liftedindex,5.45
LIFTcomputedusingvirtualtemperature,5.26
SWEATindex,203.91
Kindex,23.80
Crosstotalsindex,18.70
Verticaltotalsindex,24.70
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.28
Pres[hPa]oftheLiftedCondensationLevel,895.26
Meanmixedlayerpotentialtemperature,289.29
Meanmixedlayermixingratio,7.14
1000hPato500hPathickness,5532.00
Precipitablewater[mm]forentiresounding,22.01
