Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120408/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.73
Liftedindex,2.43
LIFTcomputedusingvirtualtemperature,1.97
SWEATindex,142.58
Kindex,29.30
Crosstotalsindex,19.70
Verticaltotalsindex,21.90
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.45
Pres[hPa]oftheLiftedCondensationLevel,912.22
Meanmixedlayerpotentialtemperature,295.10
Meanmixedlayermixingratio,11.36
1000hPato500hPathickness,5670.00
Precipitablewater[mm]forentiresounding,31.73
