Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100903/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.31
Liftedindex,7.09
LIFTcomputedusingvirtualtemperature,6.81
SWEATindex,251.52
Kindex,21.50
Crosstotalsindex,18.10
Verticaltotalsindex,23.10
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.76
Pres[hPa]oftheLiftedCondensationLevel,850.36
Meanmixedlayerpotentialtemperature,295.13
Meanmixedlayermixingratio,8.36
1000hPato500hPathickness,5675.00
Precipitablewater[mm]forentiresounding,29.87
