Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100409/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.39
Liftedindex,3.41
LIFTcomputedusingvirtualtemperature,2.85
SWEATindex,115.39
Kindex,-17.10
Crosstotalsindex,12.70
Verticaltotalsindex,19.70
Totalstotalsindex,32.40
ConvectiveAvailablePotentialEnergy,4.63
CAPEusingvirtualtemperature,17.30
ConvectiveInhibition,-9.42
CINSusingvirtualtemperature,-4.76
EquilibrumLevel,821.26
EquilibrumLevelusingvirtualtemperature,815.62
LevelofFreeConvection,887.90
LFCTusingvirtualtemperature,894.81
BulkRichardsonNumber,0.07
BulkRichardsonNumberusingCAPV,0.25
Temp[K]oftheLiftedCondensationLevel,288.68
Pres[hPa]oftheLiftedCondensationLevel,905.79
Meanmixedlayerpotentialtemperature,296.97
Meanmixedlayermixingratio,12.42
1000hPato500hPathickness,5718.00
Precipitablewater[mm]forentiresounding,23.84
