Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110227/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.87
Liftedindex,3.21
LIFTcomputedusingvirtualtemperature,2.74
SWEATindex,142.60
Kindex,26.60
Crosstotalsindex,16.50
Verticaltotalsindex,20.50
Totalstotalsindex,37.00
ConvectiveAvailablePotentialEnergy,15.53
CAPEusingvirtualtemperature,28.64
ConvectiveInhibition,-74.04
CINSusingvirtualtemperature,-48.07
EquilibrumLevel,665.59
EquilibrumLevelusingvirtualtemperature,658.84
LevelofFreeConvection,724.54
LFCTusingvirtualtemperature,739.70
BulkRichardsonNumber,0.54
BulkRichardsonNumberusingCAPV,1.00
Temp[K]oftheLiftedCondensationLevel,287.74
Pres[hPa]oftheLiftedCondensationLevel,884.02
Meanmixedlayerpotentialtemperature,298.07
Meanmixedlayermixingratio,11.97
1000hPato500hPathickness,5709.00
Precipitablewater[mm]forentiresounding,33.96
