Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110502/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.08
Liftedindex,5.03
LIFTcomputedusingvirtualtemperature,4.99
SWEATindex,53.58
Kindex,-17.30
Crosstotalsindex,13.90
Verticaltotalsindex,23.90
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.43
Pres[hPa]oftheLiftedCondensationLevel,881.61
Meanmixedlayerpotentialtemperature,292.80
Meanmixedlayermixingratio,8.41
1000hPato500hPathickness,5626.00
Precipitablewater[mm]forentiresounding,19.89
