Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141005/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.44
Liftedindex,3.52
LIFTcomputedusingvirtualtemperature,3.27
SWEATindex,75.59
Kindex,25.70
Crosstotalsindex,18.90
Verticaltotalsindex,26.90
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.78
Pres[hPa]oftheLiftedCondensationLevel,874.77
Meanmixedlayerpotentialtemperature,292.78
Meanmixedlayermixingratio,8.10
1000hPato500hPathickness,5593.00
Precipitablewater[mm]forentiresounding,23.05
