Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161211/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.78
Liftedindex,6.05
LIFTcomputedusingvirtualtemperature,5.74
SWEATindex,95.80
Kindex,-19.10
Crosstotalsindex,15.70
Verticaltotalsindex,19.50
Totalstotalsindex,35.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,1.87
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-8.94
EquilibrumLevelusingvirtualtemperature,803.62
LFCTusingvirtualtemperature,849.39
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.40
Temp[K]oftheLiftedCondensationLevel,283.14
Pres[hPa]oftheLiftedCondensationLevel,872.86
Meanmixedlayerpotentialtemperature,294.37
Meanmixedlayermixingratio,8.92
1000hPato500hPathickness,5662.00
Precipitablewater[mm]forentiresounding,18.90
