Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160611/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.64
Liftedindex,13.88
LIFTcomputedusingvirtualtemperature,13.91
SWEATindex,59.01
Kindex,-41.30
Crosstotalsindex,-3.70
Verticaltotalsindex,20.30
Totalstotalsindex,16.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.27
Pres[hPa]oftheLiftedCondensationLevel,878.09
Meanmixedlayerpotentialtemperature,289.85
Meanmixedlayermixingratio,6.80
1000hPato500hPathickness,5673.00
Precipitablewater[mm]forentiresounding,16.10
