Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100617/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.68
Liftedindex,13.13
LIFTcomputedusingvirtualtemperature,13.21
SWEATindex,112.38
Kindex,-16.50
Crosstotalsindex,13.70
Verticaltotalsindex,16.30
Totalstotalsindex,30.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.66
Pres[hPa]oftheLiftedCondensationLevel,911.67
Meanmixedlayerpotentialtemperature,289.22
Meanmixedlayermixingratio,7.77
1000hPato500hPathickness,5607.00
Precipitablewater[mm]forentiresounding,24.92
