Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140704/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.35
Liftedindex,6.90
LIFTcomputedusingvirtualtemperature,6.72
SWEATindex,75.39
Kindex,-15.10
Crosstotalsindex,18.50
Verticaltotalsindex,21.70
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.17
Pres[hPa]oftheLiftedCondensationLevel,888.58
Meanmixedlayerpotentialtemperature,289.81
Meanmixedlayermixingratio,7.14
1000hPato500hPathickness,5595.00
Precipitablewater[mm]forentiresounding,15.79
