Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161020/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.73
Liftedindex,0.57
LIFTcomputedusingvirtualtemperature,0.19
SWEATindex,131.19
Kindex,25.80
Crosstotalsindex,21.60
Verticaltotalsindex,23.70
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,35.77
CAPEusingvirtualtemperature,58.38
ConvectiveInhibition,-17.64
CINSusingvirtualtemperature,-15.95
EquilibrumLevel,652.90
EquilibrumLevelusingvirtualtemperature,540.62
LevelofFreeConvection,865.13
LFCTusingvirtualtemperature,876.42
BulkRichardsonNumber,0.72
BulkRichardsonNumberusingCAPV,1.18
Temp[K]oftheLiftedCondensationLevel,286.24
Pres[hPa]oftheLiftedCondensationLevel,909.26
Meanmixedlayerpotentialtemperature,294.14
Meanmixedlayermixingratio,10.53
1000hPato500hPathickness,5614.00
Precipitablewater[mm]forentiresounding,28.87
