Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130105/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.01
Liftedindex,3.02
LIFTcomputedusingvirtualtemperature,2.55
SWEATindex,174.18
Kindex,11.90
Crosstotalsindex,19.10
Verticaltotalsindex,20.30
Totalstotalsindex,39.40
ConvectiveAvailablePotentialEnergy,0.62
CAPEusingvirtualtemperature,2.31
ConvectiveInhibition,-6.02
CINSusingvirtualtemperature,-4.14
EquilibrumLevel,872.04
EquilibrumLevelusingvirtualtemperature,848.61
LevelofFreeConvection,905.35
LFCTusingvirtualtemperature,908.86
BulkRichardsonNumber,1.71
BulkRichardsonNumberusingCAPV,6.34
Temp[K]oftheLiftedCondensationLevel,289.06
Pres[hPa]oftheLiftedCondensationLevel,923.94
Meanmixedlayerpotentialtemperature,295.68
Meanmixedlayermixingratio,12.47
1000hPato500hPathickness,5741.00
Precipitablewater[mm]forentiresounding,32.64
