Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140728/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.87
Liftedindex,13.33
LIFTcomputedusingvirtualtemperature,13.17
SWEATindex,73.55
Kindex,-26.70
Crosstotalsindex,-1.30
Verticaltotalsindex,17.70
Totalstotalsindex,16.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.94
Pres[hPa]oftheLiftedCondensationLevel,899.71
Meanmixedlayerpotentialtemperature,288.53
Meanmixedlayermixingratio,6.95
1000hPato500hPathickness,5627.00
Precipitablewater[mm]forentiresounding,11.63
