Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.46
Liftedindex,-1.38
LIFTcomputedusingvirtualtemperature,-1.78
SWEATindex,107.21
Kindex,26.10
Crosstotalsindex,21.10
Verticaltotalsindex,25.50
Totalstotalsindex,46.60
ConvectiveAvailablePotentialEnergy,74.94
CAPEusingvirtualtemperature,143.65
ConvectiveInhibition,-7.78
CINSusingvirtualtemperature,-2.57
EquilibrumLevel,442.95
EquilibrumLevelusingvirtualtemperature,442.53
LevelofFreeConvection,871.94
LFCTusingvirtualtemperature,890.78
BulkRichardsonNumber,7.46
BulkRichardsonNumberusingCAPV,14.30
Temp[K]oftheLiftedCondensationLevel,286.94
Pres[hPa]oftheLiftedCondensationLevel,911.67
Meanmixedlayerpotentialtemperature,294.63
Meanmixedlayermixingratio,10.99
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,28.89
