Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110327/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.09
Liftedindex,3.11
LIFTcomputedusingvirtualtemperature,2.71
SWEATindex,142.02
Kindex,16.30
Crosstotalsindex,17.30
Verticaltotalsindex,23.30
Totalstotalsindex,40.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.62
Pres[hPa]oftheLiftedCondensationLevel,886.08
Meanmixedlayerpotentialtemperature,295.68
Meanmixedlayermixingratio,10.37
1000hPato500hPathickness,5657.00
Precipitablewater[mm]forentiresounding,29.11
