Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110122/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.18
Liftedindex,3.05
LIFTcomputedusingvirtualtemperature,2.57
SWEATindex,150.59
Kindex,-3.40
Crosstotalsindex,17.60
Verticaltotalsindex,21.30
Totalstotalsindex,38.90
ConvectiveAvailablePotentialEnergy,7.67
CAPEusingvirtualtemperature,13.95
ConvectiveInhibition,-27.85
CINSusingvirtualtemperature,-16.00
EquilibrumLevel,746.70
EquilibrumLevelusingvirtualtemperature,743.04
LevelofFreeConvection,790.69
LFCTusingvirtualtemperature,806.56
BulkRichardsonNumber,1.11
BulkRichardsonNumberusingCAPV,2.02
Temp[K]oftheLiftedCondensationLevel,286.91
Pres[hPa]oftheLiftedCondensationLevel,885.88
Meanmixedlayerpotentialtemperature,297.03
Meanmixedlayermixingratio,11.30
1000hPato500hPathickness,5697.00
Precipitablewater[mm]forentiresounding,27.45
