Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120128/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.09
Liftedindex,2.47
LIFTcomputedusingvirtualtemperature,2.53
SWEATindex,199.79
Kindex,30.50
Crosstotalsindex,17.50
Verticaltotalsindex,18.90
Totalstotalsindex,36.40
ConvectiveAvailablePotentialEnergy,25.12
CAPEusingvirtualtemperature,39.41
ConvectiveInhibition,-7.47
CINSusingvirtualtemperature,-5.92
EquilibrumLevel,740.87
EquilibrumLevelusingvirtualtemperature,735.37
LevelofFreeConvection,897.79
LFCTusingvirtualtemperature,912.19
BulkRichardsonNumber,2.90
BulkRichardsonNumberusingCAPV,4.55
Temp[K]oftheLiftedCondensationLevel,291.86
Pres[hPa]oftheLiftedCondensationLevel,948.56
Meanmixedlayerpotentialtemperature,296.32
Meanmixedlayermixingratio,14.55
1000hPato500hPathickness,5745.00
Precipitablewater[mm]forentiresounding,55.89
