Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140917/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.93
Liftedindex,6.78
LIFTcomputedusingvirtualtemperature,6.59
SWEATindex,86.01
Kindex,9.50
Crosstotalsindex,7.70
Verticaltotalsindex,27.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.93
Pres[hPa]oftheLiftedCondensationLevel,748.61
Meanmixedlayerpotentialtemperature,295.40
Meanmixedlayermixingratio,4.71
1000hPato500hPathickness,5600.00
Precipitablewater[mm]forentiresounding,12.75
