Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151102/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.25
Liftedindex,2.47
LIFTcomputedusingvirtualtemperature,2.40
SWEATindex,131.99
Kindex,27.80
Crosstotalsindex,19.70
Verticaltotalsindex,24.10
Totalstotalsindex,43.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.23
Pres[hPa]oftheLiftedCondensationLevel,887.95
Meanmixedlayerpotentialtemperature,295.09
Meanmixedlayermixingratio,10.08
1000hPato500hPathickness,5651.00
Precipitablewater[mm]forentiresounding,33.54
