Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160530/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.38
Liftedindex,9.25
LIFTcomputedusingvirtualtemperature,9.10
SWEATindex,61.01
Kindex,-8.50
Crosstotalsindex,10.30
Verticaltotalsindex,21.30
Totalstotalsindex,31.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.10
Pres[hPa]oftheLiftedCondensationLevel,875.55
Meanmixedlayerpotentialtemperature,288.88
Meanmixedlayermixingratio,6.32
1000hPato500hPathickness,5558.00
Precipitablewater[mm]forentiresounding,11.55
