Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100530/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.81
Liftedindex,7.46
LIFTcomputedusingvirtualtemperature,7.30
SWEATindex,138.41
Kindex,-14.90
Crosstotalsindex,16.90
Verticaltotalsindex,21.90
Totalstotalsindex,38.80
ConvectiveAvailablePotentialEnergy,9.24
CAPEusingvirtualtemperature,13.60
ConvectiveInhibition,-38.07
CINSusingvirtualtemperature,-29.29
EquilibrumLevel,742.76
EquilibrumLevelusingvirtualtemperature,740.58
LevelofFreeConvection,791.88
LFCTusingvirtualtemperature,798.81
BulkRichardsonNumber,0.09
BulkRichardsonNumberusingCAPV,0.14
Temp[K]oftheLiftedCondensationLevel,277.44
Pres[hPa]oftheLiftedCondensationLevel,860.64
Meanmixedlayerpotentialtemperature,289.62
Meanmixedlayermixingratio,6.09
1000hPato500hPathickness,5512.00
Precipitablewater[mm]forentiresounding,13.83
