Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160622/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,20.89
Liftedindex,13.82
LIFTcomputedusingvirtualtemperature,14.22
SWEATindex,163.01
Kindex,-17.90
Crosstotalsindex,-19.30
Verticaltotalsindex,19.70
Totalstotalsindex,0.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.97
Pres[hPa]oftheLiftedCondensationLevel,883.46
Meanmixedlayerpotentialtemperature,290.08
Meanmixedlayermixingratio,7.08
1000hPato500hPathickness,5658.00
Precipitablewater[mm]forentiresounding,25.96
