PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1012.0,5,19.0,18.1,95,13.08,185,7,291.2,328.2,293.4
1000.0,110,18.4,17.3,93,12.58,170,15,291.6,327.3,293.8
994.0,161,18.1,17.0,93,12.42,170,17,291.8,327.1,293.9
938.0,656,15.2,14.2,94,10.98,165,34,293.6,325.1,295.6
928.0,748,14.6,13.7,94,10.72,157,33,294.0,324.8,295.9
925.0,775,14.4,13.6,95,10.69,155,33,294.0,324.8,295.9
876.0,1234,12.3,11.9,97,10.06,145,30,296.5,325.8,298.3
850.0,1488,11.2,10.9,98,9.72,145,26,297.9,326.4,299.6
834.0,1647,10.2,9.9,98,9.26,151,20,298.4,325.7,300.1
809.0,1900,9.4,9.0,98,8.99,160,10,300.1,326.8,301.8
769.0,2321,8.0,7.5,97,8.54,225,3,303.0,328.7,304.6
753.0,2496,7.4,6.9,97,8.35,252,6,304.2,329.5,305.8
731.0,2740,6.3,5.8,96,7.97,290,10,305.7,330.0,307.1
700.0,3096,4.8,4.2,96,7.44,290,15,307.8,330.7,309.1
684.0,3285,4.0,3.2,95,7.09,290,15,308.9,330.9,310.2
658.0,3595,2.3,1.4,94,6.46,290,16,310.4,330.7,311.6
633.0,3904,0.5,-0.5,93,5.88,300,16,311.9,330.5,313.0
625.0,4006,-0.0,-1.1,93,5.69,300,17,312.4,330.5,313.4
583.0,4562,-3.1,-4.4,91,4.77,290,19,315.0,330.5,315.9
580.0,4604,-3.4,-4.6,91,4.71,290,20,315.2,330.5,316.1
558.0,4913,-5.1,-6.4,90,4.25,285,28,316.7,330.6,317.5
548.0,5058,-5.9,-7.3,90,4.05,286,30,317.4,330.7,318.1
502.0,5739,-10.5,-12.2,87,3.00,290,42,319.8,329.9,320.4
500.0,5770,-10.5,-12.5,85,2.94,290,43,320.2,330.1,320.8
491.0,5910,-11.2,-16.4,65,2.17,290,45,321.0,328.5,321.5
489.0,5942,-11.3,-17.3,61,2.02,290,45,321.2,328.2,321.6
478.0,6117,-12.3,-15.9,75,2.33,289,45,322.1,330.1,322.6
467.0,6295,-13.3,-18.2,67,1.96,287,45,323.0,329.9,323.4
461.0,6394,-13.7,-24.7,39,1.13,287,45,323.7,327.8,323.9
450.0,6578,-15.3,-27.3,35,0.91,286,45,323.9,327.3,324.1
445.0,6662,-15.9,-26.1,41,1.03,285,45,324.2,327.9,324.4
431.0,6903,-17.7,-22.6,66,1.45,296,45,324.9,330.1,325.2
419.0,7114,-19.2,-24.9,61,1.22,305,45,325.6,330.0,325.8
400.0,7460,-21.7,-28.7,53,0.90,305,46,326.7,330.0,326.9
395.0,7552,-22.3,-28.9,55,0.89,305,45,327.1,330.4,327.3
387.0,7702,-23.3,-29.3,58,0.88,301,47,327.7,331.0,327.9
368.0,8068,-25.9,-51.9,7,0.09,290,53,329.0,329.4,329.0
338.0,8677,-30.7,-56.7,6,0.05,292,55,330.5,330.8,330.6
301.0,9487,-37.9,-60.9,7,0.03,295,59,331.5,331.7,331.5
300.0,9510,-38.1,-60.1,8,0.04,295,59,331.6,331.7,331.6
291.0,9719,-39.5,-46.5,47,0.20,297,58,332.5,333.3,332.5
280.0,9981,-41.7,-46.7,58,0.21,299,57,333.0,333.8,333.0
276.0,10078,-42.4,-49.3,47,0.16,300,57,333.4,334.0,333.4
250.0,10740,-47.1,-67.1,8,0.02,285,62,335.9,336.0,335.9
242.0,10954,-48.7,-66.7,11,0.02,285,63,336.6,336.7,336.6
225.0,11432,-49.5,-71.3,6,0.01,285,65,342.5,342.6,342.6
212.0,11822,-50.1,-75.1,4,0.01,288,62,347.4,347.5,347.4
206.0,12008,-51.3,-76.3,4,0.01,290,60,348.4,348.5,348.4
200.0,12200,-52.5,-77.5,3,0.00,285,62,349.5,349.5,349.5
173.0,13122,-57.3,-81.0,3,0.00,275,74,356.3,356.3,356.3
160.0,13619,-59.9,-82.9,3,0.00,264,70,360.0,360.0,360.0
156.0,13776,-60.7,,,,260,69,361.3,,361.3
150.0,14020,-61.9,,,,265,61,363.2,,363.2
149.0,14061,-62.3,,,,267,60,363.2,,363.2
144.0,14270,-63.0,,,,275,55,365.7,,365.7
130.0,14894,-64.9,,,,260,62,373.0,,373.0
121.0,15332,-66.3,,,,250,48,378.2,,378.2
115.0,15643,-67.3,,,,257,39,381.9,,381.9
113.0,15748,-67.7,,,,260,36,383.1,,383.1
109.0,15964,-68.4,,,,280,31,385.8,,385.8
107.0,16075,-68.7,,,,290,32,387.1,,387.1
100.0,16480,-70.1,,,,275,39,392.0,,392.0
95.0,16784,-71.3,,,,265,35,395.5,,395.5
93.0,16910,-71.1,,,,265,34,398.3,,398.3
87.0,17306,-70.4,,,,275,38,407.3,,407.3
81.0,17730,-69.7,,,,290,26,417.1,,417.1
79.3,17855,-69.5,,,,280,24,420.1,,420.1
76.0,18112,-66.0,,,,260,21,432.6,,432.6
74.8,18208,-64.7,,,,254,16,437.3,,437.3
74.0,18273,-65.1,,,,250,12,437.9,,437.9
72.0,18439,-66.0,,,,255,10,439.4,,439.4
71.0,18524,-66.4,,,,270,8,440.1,,440.1
70.0,18610,-66.9,,,,275,8,440.9,,440.9
67.0,18874,-67.4,,,,320,10,445.4,,445.4
66.5,18919,-67.5,,,,318,10,446.1,,446.1
66.0,18965,-67.3,,,,315,10,447.4,,447.4
60.0,19542,-65.4,,,,60,5,464.1,,464.1
59.6,19582,-65.3,,,,,,465.2,,465.2
