Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120909/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.32
Liftedindex,9.88
LIFTcomputedusingvirtualtemperature,9.72
SWEATindex,36.01
Kindex,-17.70
Crosstotalsindex,7.70
Verticaltotalsindex,22.70
Totalstotalsindex,30.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.19
Pres[hPa]oftheLiftedCondensationLevel,835.35
Meanmixedlayerpotentialtemperature,290.77
Meanmixedlayermixingratio,5.79
1000hPato500hPathickness,5603.00
Precipitablewater[mm]forentiresounding,12.50
