Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150223/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.02
Liftedindex,4.19
LIFTcomputedusingvirtualtemperature,3.47
SWEATindex,377.31
Kindex,23.50
Crosstotalsindex,15.30
Verticaltotalsindex,18.90
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,8.57
CAPEusingvirtualtemperature,22.76
ConvectiveInhibition,-105.70
CINSusingvirtualtemperature,-59.64
EquilibrumLevel,612.37
EquilibrumLevelusingvirtualtemperature,609.92
LevelofFreeConvection,658.62
LFCTusingvirtualtemperature,723.84
BulkRichardsonNumber,5.69
BulkRichardsonNumberusingCAPV,15.12
Temp[K]oftheLiftedCondensationLevel,291.54
Pres[hPa]oftheLiftedCondensationLevel,929.75
Meanmixedlayerpotentialtemperature,297.68
Meanmixedlayermixingratio,14.54
1000hPato500hPathickness,5760.00
Precipitablewater[mm]forentiresounding,40.27
