Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.70
Liftedindex,4.30
LIFTcomputedusingvirtualtemperature,3.82
SWEATindex,159.41
Kindex,-0.20
Crosstotalsindex,16.60
Verticaltotalsindex,19.10
Totalstotalsindex,35.70
ConvectiveAvailablePotentialEnergy,1.68
CAPEusingvirtualtemperature,8.10
ConvectiveInhibition,-12.85
CINSusingvirtualtemperature,-8.09
EquilibrumLevel,775.34
EquilibrumLevelusingvirtualtemperature,772.38
LevelofFreeConvection,864.25
LFCTusingvirtualtemperature,875.66
BulkRichardsonNumber,0.81
BulkRichardsonNumberusingCAPV,3.90
Temp[K]oftheLiftedCondensationLevel,287.71
Pres[hPa]oftheLiftedCondensationLevel,901.94
Meanmixedlayerpotentialtemperature,296.33
Meanmixedlayermixingratio,11.70
1000hPato500hPathickness,5713.00
Precipitablewater[mm]forentiresounding,28.41
