Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131024/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.83
Liftedindex,0.29
LIFTcomputedusingvirtualtemperature,0.09
SWEATindex,156.60
Kindex,29.90
Crosstotalsindex,17.10
Verticaltotalsindex,29.10
Totalstotalsindex,46.20
ConvectiveAvailablePotentialEnergy,47.83
CAPEusingvirtualtemperature,67.16
ConvectiveInhibition,-347.23
CINSusingvirtualtemperature,-301.20
EquilibrumLevel,390.02
EquilibrumLevelusingvirtualtemperature,389.29
LevelofFreeConvection,625.50
LFCTusingvirtualtemperature,633.34
BulkRichardsonNumber,1.78
BulkRichardsonNumberusingCAPV,2.50
Temp[K]oftheLiftedCondensationLevel,287.27
Pres[hPa]oftheLiftedCondensationLevel,883.18
Meanmixedlayerpotentialtemperature,297.66
Meanmixedlayermixingratio,11.64
1000hPato500hPathickness,5705.00
Precipitablewater[mm]forentiresounding,36.98
