Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120105/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.35
Liftedindex,1.57
LIFTcomputedusingvirtualtemperature,1.04
SWEATindex,149.21
Kindex,19.30
Crosstotalsindex,17.70
Verticaltotalsindex,20.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,17.59
CAPEusingvirtualtemperature,29.93
ConvectiveInhibition,-2.27
CINSusingvirtualtemperature,-0.93
EquilibrumLevel,816.63
EquilibrumLevelusingvirtualtemperature,813.97
LevelofFreeConvection,900.28
LFCTusingvirtualtemperature,925.28
BulkRichardsonNumber,2.51
BulkRichardsonNumberusingCAPV,4.27
Temp[K]oftheLiftedCondensationLevel,290.07
Pres[hPa]oftheLiftedCondensationLevel,935.67
Meanmixedlayerpotentialtemperature,295.64
Meanmixedlayermixingratio,13.14
1000hPato500hPathickness,5713.00
Precipitablewater[mm]forentiresounding,31.98
