PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1017.0,5,21.6,17.6,78,12.61,70,4,293.3,329.4,295.6
1008.0,82,22.2,16.2,69,11.62,72,5,294.7,328.2,296.7
1000.0,151,21.8,15.8,69,11.41,74,6,294.9,327.9,297.0
948.1,610,17.6,14.9,84,11.35,85,12,295.2,328.0,297.2
932.0,758,16.2,14.6,90,11.33,75,12,295.2,328.0,297.2
915.0,914,15.3,12.9,85,10.29,65,12,295.9,325.8,297.7
885.0,1197,13.8,9.7,76,8.60,74,10,297.1,322.4,298.7
880.0,1245,13.8,5.8,58,6.61,76,10,297.6,317.3,298.8
850.0,1537,13.4,2.4,47,5.38,85,8,300.2,316.5,301.1
849.0,1547,13.4,2.4,47,5.39,86,8,300.3,316.6,301.2
844.0,1597,13.2,8.2,72,8.15,91,8,300.6,324.9,302.0
791.6,2134,11.4,3.6,59,6.31,150,6,304.2,323.5,305.3
787.0,2183,11.2,3.2,58,6.16,154,6,304.5,323.4,305.6
722.0,2897,5.8,1.7,75,6.03,217,6,306.2,324.8,307.3
702.0,3127,5.4,-2.6,56,4.52,238,6,308.2,322.5,309.0
700.0,3150,5.2,-2.8,56,4.47,240,6,308.2,322.3,309.0
687.0,3303,3.8,-4.2,56,4.10,252,7,308.3,321.3,309.1
677.0,3422,3.6,-12.4,30,2.19,261,8,309.4,316.6,309.8
657.5,3658,2.1,-11.9,35,2.35,280,10,310.3,318.1,310.8
638.0,3901,0.6,-11.4,40,2.52,278,14,311.3,319.6,311.7
614.0,4209,-0.7,-22.7,17,1.01,275,19,313.2,316.7,313.4
609.5,4267,-0.9,-22.9,17,1.00,275,20,313.6,317.2,313.8
573.0,4759,-2.3,-24.3,17,0.94,273,20,317.6,320.9,317.7
552.0,5054,-4.7,-21.7,25,1.23,273,20,318.1,322.5,318.4
547.0,5126,-4.1,-27.1,15,0.76,272,20,319.7,322.4,319.8
501.0,5814,-7.3,-55.3,1,0.04,270,20,323.9,324.1,323.9
500.0,5830,-7.5,-55.5,1,0.04,270,20,323.8,324.0,323.8
430.0,6980,-16.1,-52.1,3,0.07,263,23,327.1,327.4,327.2
421.0,7139,-17.3,-41.3,10,0.25,262,23,327.6,328.6,327.6
406.0,7409,-18.1,-42.1,10,0.23,261,24,330.0,330.9,330.0
400.0,7520,-18.7,-41.7,11,0.25,260,24,330.6,331.6,330.6
372.0,8058,-22.3,-46.3,9,0.16,244,30,332.8,333.4,332.8
348.5,8534,-26.2,-50.2,9,0.11,230,36,333.7,334.2,333.7
340.0,8713,-27.7,-51.7,8,0.10,232,38,334.1,334.5,334.1
303.0,9531,-34.9,-51.9,16,0.10,244,47,335.1,335.6,335.1
300.0,9600,-35.5,-50.5,20,0.12,245,48,335.2,335.8,335.2
279.0,10100,-39.1,-44.0,60,0.28,252,57,337.1,338.2,337.1
256.5,10668,-44.2,-49.0,59,0.17,260,68,337.8,338.5,337.8
250.0,10840,-45.7,-50.5,58,0.15,265,72,338.0,338.6,338.0
245.0,10974,-46.9,-51.8,57,0.13,265,73,338.1,338.7,338.2
216.0,11800,-52.3,-60.3,37,0.05,265,77,342.2,342.4,342.2
208.0,12045,-51.1,-67.1,13,0.02,265,79,347.8,347.9,347.8
200.0,12300,-52.1,-75.1,5,0.01,265,80,350.1,350.1,350.1
160.0,13720,-60.1,-85.1,2,0.00,269,64,359.6,359.7,359.6
150.0,14120,-63.5,,,,270,60,360.5,,360.5
126.0,15173,-70.1,,,,270,54,367.0,,367.0
106.6,16154,-73.6,,,,270,48,378.3,,378.3
100.0,16530,-74.9,,,,270,42,382.8,,382.8
99.3,16571,-75.1,,,,270,42,383.1,,383.1
96.1,16764,-74.7,,,,270,42,387.5,,387.5
70.0,18630,-70.9,,,,350,6,432.4,,432.4
65.7,19006,-68.7,,,,15,9,445.1,,445.1
58.1,19738,-69.5,,,,65,14,459.2,,459.2
50.0,20640,-65.3,,,,125,20,489.2,,489.2
48.2,20864,-64.9,,,,,,495.3,,495.3
45.4,21229,-66.1,,,,,,500.9,,500.9
37.8,22362,-58.9,,,,,,546.2,,546.2
30.0,23830,-54.7,,,,,,594.9,,594.9
28.9,24069,-54.5,,,,,,601.9,,601.9
