Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160206/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.57
Liftedindex,1.53
LIFTcomputedusingvirtualtemperature,1.45
SWEATindex,222.18
Kindex,26.10
Crosstotalsindex,17.70
Verticaltotalsindex,19.50
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,44.43
CAPEusingvirtualtemperature,88.23
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,690.73
EquilibrumLevelusingvirtualtemperature,677.44
LevelofFreeConvection,922.40
LFCTusingvirtualtemperature,929.29
BulkRichardsonNumber,8.20
BulkRichardsonNumberusingCAPV,16.27
Temp[K]oftheLiftedCondensationLevel,291.69
Pres[hPa]oftheLiftedCondensationLevel,929.29
Meanmixedlayerpotentialtemperature,297.88
Meanmixedlayermixingratio,14.69
1000hPato500hPathickness,5743.00
Precipitablewater[mm]forentiresounding,47.60
