Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141217/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.88
Liftedindex,-3.05
LIFTcomputedusingvirtualtemperature,-3.78
SWEATindex,165.00
Kindex,29.90
Crosstotalsindex,16.90
Verticaltotalsindex,30.90
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,1076.67
CAPEusingvirtualtemperature,1195.71
ConvectiveInhibition,-282.73
CINSusingvirtualtemperature,-219.17
EquilibrumLevel,234.87
EquilibrumLevelusingvirtualtemperature,234.73
LevelofFreeConvection,703.22
LFCTusingvirtualtemperature,717.79
BulkRichardsonNumber,26.42
BulkRichardsonNumberusingCAPV,29.35
Temp[K]oftheLiftedCondensationLevel,288.26
Pres[hPa]oftheLiftedCondensationLevel,850.86
Meanmixedlayerpotentialtemperature,301.89
Meanmixedlayermixingratio,12.99
1000hPato500hPathickness,5741.00
Precipitablewater[mm]forentiresounding,33.01
