Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160408/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.44
Liftedindex,3.70
LIFTcomputedusingvirtualtemperature,3.11
SWEATindex,174.80
Kindex,20.50
Crosstotalsindex,16.10
Verticaltotalsindex,21.10
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,12.05
CAPEusingvirtualtemperature,27.85
ConvectiveInhibition,-1.54
CINSusingvirtualtemperature,-0.82
EquilibrumLevel,613.87
EquilibrumLevelusingvirtualtemperature,607.68
LevelofFreeConvection,915.40
LFCTusingvirtualtemperature,922.33
BulkRichardsonNumber,1.27
BulkRichardsonNumberusingCAPV,2.94
Temp[K]oftheLiftedCondensationLevel,289.96
Pres[hPa]oftheLiftedCondensationLevel,929.13
Meanmixedlayerpotentialtemperature,296.13
Meanmixedlayermixingratio,13.14
1000hPato500hPathickness,5713.00
Precipitablewater[mm]forentiresounding,36.02
