Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120127/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.60
Liftedindex,0.01
LIFTcomputedusingvirtualtemperature,-0.12
SWEATindex,191.79
Kindex,32.90
Crosstotalsindex,18.70
Verticaltotalsindex,22.50
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,28.88
CAPEusingvirtualtemperature,54.74
ConvectiveInhibition,-8.76
CINSusingvirtualtemperature,-4.34
EquilibrumLevel,501.00
EquilibrumLevelusingvirtualtemperature,493.90
LevelofFreeConvection,901.23
LFCTusingvirtualtemperature,908.10
BulkRichardsonNumber,9.52
BulkRichardsonNumberusingCAPV,18.05
Temp[K]oftheLiftedCondensationLevel,292.71
Pres[hPa]oftheLiftedCondensationLevel,950.34
Meanmixedlayerpotentialtemperature,297.01
Meanmixedlayermixingratio,15.36
1000hPato500hPathickness,5738.00
Precipitablewater[mm]forentiresounding,53.85
