Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.48
Liftedindex,-2.06
LIFTcomputedusingvirtualtemperature,-2.24
SWEATindex,190.21
Kindex,9.70
Crosstotalsindex,23.30
Verticaltotalsindex,24.10
Totalstotalsindex,47.40
ConvectiveAvailablePotentialEnergy,321.23
CAPEusingvirtualtemperature,420.09
ConvectiveInhibition,-16.87
CINSusingvirtualtemperature,-14.64
EquilibrumLevel,317.51
EquilibrumLevelusingvirtualtemperature,317.30
LevelofFreeConvection,891.16
LFCTusingvirtualtemperature,894.50
BulkRichardsonNumber,46.43
BulkRichardsonNumberusingCAPV,60.72
Temp[K]oftheLiftedCondensationLevel,290.43
Pres[hPa]oftheLiftedCondensationLevel,928.96
Meanmixedlayerpotentialtemperature,296.62
Meanmixedlayermixingratio,13.60
1000hPato500hPathickness,5689.00
Precipitablewater[mm]forentiresounding,40.95
