Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160405/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.26
Liftedindex,1.09
LIFTcomputedusingvirtualtemperature,0.86
SWEATindex,134.39
Kindex,9.10
Crosstotalsindex,21.10
Verticaltotalsindex,23.90
Totalstotalsindex,45.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-282.33
EquilibrumLevelusingvirtualtemperature,470.18
LFCTusingvirtualtemperature,474.92
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.98
Pres[hPa]oftheLiftedCondensationLevel,888.22
Meanmixedlayerpotentialtemperature,295.84
Meanmixedlayermixingratio,10.60
1000hPato500hPathickness,5662.00
Precipitablewater[mm]forentiresounding,25.06
