Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130517/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.43
Liftedindex,7.07
LIFTcomputedusingvirtualtemperature,6.89
SWEATindex,198.51
Kindex,-0.10
Crosstotalsindex,14.10
Verticaltotalsindex,23.10
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.60
Pres[hPa]oftheLiftedCondensationLevel,872.53
Meanmixedlayerpotentialtemperature,289.67
Meanmixedlayermixingratio,6.52
1000hPato500hPathickness,5547.00
Precipitablewater[mm]forentiresounding,12.32
