Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161225/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-2.46
Liftedindex,-2.85
LIFTcomputedusingvirtualtemperature,-3.07
SWEATindex,228.79
Kindex,36.30
Crosstotalsindex,25.30
Verticaltotalsindex,25.30
Totalstotalsindex,50.60
ConvectiveAvailablePotentialEnergy,612.32
CAPEusingvirtualtemperature,670.32
ConvectiveInhibition,-1.98
CINSusingvirtualtemperature,-2.16
EquilibrumLevel,246.87
EquilibrumLevelusingvirtualtemperature,246.70
LevelofFreeConvection,900.87
LFCTusingvirtualtemperature,899.91
BulkRichardsonNumber,29.55
BulkRichardsonNumberusingCAPV,32.35
Temp[K]oftheLiftedCondensationLevel,292.34
Pres[hPa]oftheLiftedCondensationLevel,984.08
Meanmixedlayerpotentialtemperature,293.69
Meanmixedlayermixingratio,14.43
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,47.91
