Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160815/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.71
Liftedindex,3.34
LIFTcomputedusingvirtualtemperature,3.13
SWEATindex,113.19
Kindex,0.60
Crosstotalsindex,21.80
Verticaltotalsindex,23.50
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,25.06
CAPEusingvirtualtemperature,31.01
ConvectiveInhibition,-52.44
CINSusingvirtualtemperature,-46.30
EquilibrumLevel,729.37
EquilibrumLevelusingvirtualtemperature,727.08
LevelofFreeConvection,850.70
LFCTusingvirtualtemperature,855.59
BulkRichardsonNumber,4.04
BulkRichardsonNumberusingCAPV,5.00
Temp[K]oftheLiftedCondensationLevel,283.25
Pres[hPa]oftheLiftedCondensationLevel,937.79
Meanmixedlayerpotentialtemperature,288.51
Meanmixedlayermixingratio,8.35
1000hPato500hPathickness,5525.00
Precipitablewater[mm]forentiresounding,20.85
