Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121026/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.27
Liftedindex,4.79
LIFTcomputedusingvirtualtemperature,4.50
SWEATindex,17.00
Kindex,7.10
Crosstotalsindex,6.10
Verticaltotalsindex,29.10
Totalstotalsindex,35.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.14
Pres[hPa]oftheLiftedCondensationLevel,866.63
Meanmixedlayerpotentialtemperature,294.98
Meanmixedlayermixingratio,8.99
1000hPato500hPathickness,5713.00
Precipitablewater[mm]forentiresounding,17.71
